,case_id,activity,resource,start_timestamp,lifecycle:transition_start,end_timestamp,lifecycle:transition_end
131140,212118,W_Nabellen offertes,10881,2012-03-06 12:53:25.485000+00:00,START,2012-03-06 11:42:57.302000+00:00,COMPLETE
131141,212118,W_Nabellen offertes,10881,2012-03-06 12:53:25.485000+00:00,START,2012-03-06 12:54:50.502000+00:00,COMPLETE
131142,212118,W_Nabellen offertes,11203,2012-03-13 12:34:02.812000+00:00,START,2012-03-02 15:56:57.888000+00:00,COMPLETE
131143,212118,W_Nabellen offertes,11203,2012-03-13 12:34:02.812000+00:00,START,2012-03-13 12:37:41.501000+00:00,COMPLETE
131144,212118,W_Nabellen offertes,11203,2012-03-13 12:34:02.812000+00:00,START,2012-03-13 12:40:54.348000+00:00,COMPLETE
131145,212118,W_Nabellen offertes,11203,2012-03-13 12:38:45.387000+00:00,START,2012-03-02 15:56:57.888000+00:00,COMPLETE
131146,212118,W_Nabellen offertes,11203,2012-03-13 12:38:45.387000+00:00,START,2012-03-13 12:37:41.501000+00:00,COMPLETE
131147,212118,W_Nabellen offertes,11203,2012-03-13 12:38:45.387000+00:00,START,2012-03-13 12:40:54.348000+00:00,COMPLETE
131179,212130,W_Completeren aanvraag,11203,2012-02-23 14:38:29.089000+00:00,START,2012-02-23 14:53:08.142000+00:00,COMPLETE
131180,212130,W_Completeren aanvraag,11203,2012-02-23 14:38:29.089000+00:00,START,2012-02-23 14:55:06.458000+00:00,COMPLETE
131181,212130,W_Completeren aanvraag,11203,2012-02-23 14:54:18.006000+00:00,START,2012-02-23 14:53:08.142000+00:00,COMPLETE
131182,212130,W_Completeren aanvraag,11203,2012-02-23 14:54:18.006000+00:00,START,2012-02-23 14:55:06.458000+00:00,COMPLETE
131258,212160,W_Afhandelen leads,11169,2012-02-23 14:56:17.856000+00:00,START,2012-02-23 15:01:50.251000+00:00,COMPLETE
131259,212163,W_Completeren aanvraag,11203,2012-02-23 14:33:19.855000+00:00,START,2012-02-23 14:35:59.357000+00:00,COMPLETE
131260,212163,W_Completeren aanvraag,11169,2012-02-23 15:20:05.168000+00:00,START,2012-02-23 15:20:20.049000+00:00,COMPLETE
131261,212163,W_Completeren aanvraag,11302,2012-02-23 15:41:44.970000+00:00,START,2012-02-23 15:41:54.613000+00:00,COMPLETE
131262,212163,W_Completeren aanvraag,11302,2012-02-23 15:41:44.970000+00:00,START,2012-02-23 16:37:04.491000+00:00,COMPLETE
131263,212163,W_Completeren aanvraag,11302,2012-02-23 16:36:58.564000+00:00,START,2012-02-23 15:41:54.613000+00:00,COMPLETE
131264,212163,W_Completeren aanvraag,11302,2012-02-23 16:36:58.564000+00:00,START,2012-02-23 16:37:04.491000+00:00,COMPLETE
131265,212163,W_Completeren aanvraag,11122,2012-02-23 17:10:33.838000+00:00,START,2012-02-23 17:11:47.427000+00:00,COMPLETE
131266,212163,W_Completeren aanvraag,11122,2012-02-23 17:10:33.838000+00:00,START,2012-02-23 17:35:44.009000+00:00,COMPLETE
131267,212163,W_Completeren aanvraag,10933,2012-02-23 17:23:56.188000+00:00,START,2012-02-23 17:24:03.479000+00:00,COMPLETE
131268,212163,W_Completeren aanvraag,11122,2012-02-23 17:24:43.545000+00:00,START,2012-02-23 17:11:47.427000+00:00,COMPLETE
131269,212163,W_Completeren aanvraag,11122,2012-02-23 17:24:43.545000+00:00,START,2012-02-23 17:35:44.009000+00:00,COMPLETE
131270,212163,W_Nabellen offertes,11122,2012-02-23 17:36:05.698000+00:00,START,2012-02-23 17:39:37.559000+00:00,COMPLETE
131271,212163,W_Nabellen offertes,10982,2012-03-03 10:29:50.932000+00:00,START,2012-03-03 10:32:34.330000+00:00,COMPLETE
131272,212163,W_Nabellen offertes,10982,2012-03-03 10:29:50.932000+00:00,START,2012-03-13 17:41:50.017000+00:00,COMPLETE
131273,212163,W_Nabellen offertes,10982,2012-03-13 17:41:30.476000+00:00,START,2012-03-03 10:32:34.330000+00:00,COMPLETE
131274,212163,W_Nabellen offertes,10982,2012-03-13 17:41:30.476000+00:00,START,2012-03-13 17:41:50.017000+00:00,COMPLETE
131520,212247,W_Afhandelen leads,10982,2012-02-23 18:13:46.932000+00:00,START,2012-02-23 18:16:02.173000+00:00,COMPLETE
131521,212247,W_Completeren aanvraag,10982,2012-02-23 18:16:28.805000+00:00,START,2012-02-23 18:28:10.144000+00:00,COMPLETE
131522,212247,W_Completeren aanvraag,10982,2012-02-23 18:16:28.805000+00:00,START,2012-02-23 18:29:22.487000+00:00,COMPLETE
131523,212247,W_Completeren aanvraag,10982,2012-02-23 18:28:16.795000+00:00,START,2012-02-23 18:28:10.144000+00:00,COMPLETE
131524,212247,W_Completeren aanvraag,10982,2012-02-23 18:28:16.795000+00:00,START,2012-02-23 18:29:22.487000+00:00,COMPLETE
131525,212247,W_Nabellen offertes,10982,2012-02-23 20:34:55.241000+00:00,START,2012-02-23 20:35:07.224000+00:00,COMPLETE
131526,212247,W_Nabellen offertes,11169,2012-02-24 14:30:49.153000+00:00,START,2012-02-24 14:34:01.402000+00:00,COMPLETE
131527,212247,W_Nabellen offertes,11169,2012-02-24 14:30:49.153000+00:00,START,2012-02-24 14:35:43.460000+00:00,COMPLETE
131528,212247,W_Nabellen offertes,11169,2012-02-24 14:30:49.153000+00:00,START,2012-02-24 14:43:52.089000+00:00,COMPLETE
131529,212247,W_Nabellen offertes,11169,2012-02-24 14:30:49.153000+00:00,START,2012-02-24 14:48:26.887000+00:00,COMPLETE
131530,212247,W_Nabellen offertes,11169,2012-02-24 14:34:07.015000+00:00,START,2012-02-24 14:34:01.402000+00:00,COMPLETE
131531,212247,W_Nabellen offertes,11169,2012-02-24 14:34:07.015000+00:00,START,2012-02-24 14:35:43.460000+00:00,COMPLETE
131532,212247,W_Nabellen offertes,11169,2012-02-24 14:34:07.015000+00:00,START,2012-02-24 14:43:52.089000+00:00,COMPLETE
131533,212247,W_Nabellen offertes,11169,2012-02-24 14:34:07.015000+00:00,START,2012-02-24 14:48:26.887000+00:00,COMPLETE
131534,212247,W_Nabellen offertes,11169,2012-02-24 14:35:49.493000+00:00,START,2012-02-24 14:34:01.402000+00:00,COMPLETE
131535,212247,W_Nabellen offertes,11169,2012-02-24 14:35:49.493000+00:00,START,2012-02-24 14:35:43.460000+00:00,COMPLETE
131536,212247,W_Nabellen offertes,11169,2012-02-24 14:35:49.493000+00:00,START,2012-02-24 14:43:52.089000+00:00,COMPLETE
131537,212247,W_Nabellen offertes,11169,2012-02-24 14:35:49.493000+00:00,START,2012-02-24 14:48:26.887000+00:00,COMPLETE
131538,212247,W_Nabellen offertes,11169,2012-02-24 14:44:17.258000+00:00,START,2012-02-24 14:34:01.402000+00:00,COMPLETE
131539,212247,W_Nabellen offertes,11169,2012-02-24 14:44:17.258000+00:00,START,2012-02-24 14:35:43.460000+00:00,COMPLETE
131540,212247,W_Nabellen offertes,11169,2012-02-24 14:44:17.258000+00:00,START,2012-02-24 14:43:52.089000+00:00,COMPLETE
131541,212247,W_Nabellen offertes,11169,2012-02-24 14:44:17.258000+00:00,START,2012-02-24 14:48:26.887000+00:00,COMPLETE
131542,212247,W_Nabellen offertes,10881,2012-02-28 09:06:06.668000+00:00,START,2012-02-28 09:08:46.324000+00:00,COMPLETE
131543,212247,W_Nabellen offertes,11049,2012-02-28 13:50:06.631000+00:00,START,2012-02-28 13:51:32.716000+00:00,COMPLETE
131544,212247,W_Valideren aanvraag,10138,2012-03-01 15:24:24.238000+00:00,START,2012-03-01 15:32:55.134000+00:00,COMPLETE
131545,212247,W_Valideren aanvraag,10138,2012-03-01 15:24:24.238000+00:00,START,2012-03-01 15:56:32.757000+00:00,COMPLETE
131546,212247,W_Valideren aanvraag,10138,2012-03-01 15:55:35.658000+00:00,START,2012-03-01 15:32:55.134000+00:00,COMPLETE
131547,212247,W_Valideren aanvraag,10138,2012-03-01 15:55:35.658000+00:00,START,2012-03-01 15:56:32.757000+00:00,COMPLETE
131548,212247,W_Valideren aanvraag,10972,2012-03-01 17:45:44.136000+00:00,START,2012-03-01 17:47:50.440000+00:00,COMPLETE
131549,212247,W_Valideren aanvraag,10972,2012-03-01 17:45:44.136000+00:00,START,2012-03-02 09:39:35.595000+00:00,COMPLETE
131550,212247,W_Valideren aanvraag,10972,2012-03-01 17:45:44.136000+00:00,START,2012-03-02 09:53:56.464000+00:00,COMPLETE
131551,212247,W_Valideren aanvraag,10972,2012-03-01 17:45:44.136000+00:00,START,2012-03-05 09:45:42.083000+00:00,COMPLETE
131552,212247,W_Valideren aanvraag,10972,2012-03-02 09:20:33.369000+00:00,START,2012-03-01 17:47:50.440000+00:00,COMPLETE
131553,212247,W_Valideren aanvraag,10972,2012-03-02 09:20:33.369000+00:00,START,2012-03-02 09:39:35.595000+00:00,COMPLETE
131554,212247,W_Valideren aanvraag,10972,2012-03-02 09:20:33.369000+00:00,START,2012-03-02 09:53:56.464000+00:00,COMPLETE
131555,212247,W_Valideren aanvraag,10972,2012-03-02 09:20:33.369000+00:00,START,2012-03-05 09:45:42.083000+00:00,COMPLETE
131556,212247,W_Valideren aanvraag,10972,2012-03-02 09:39:48.924000+00:00,START,2012-03-01 17:47:50.440000+00:00,COMPLETE
131557,212247,W_Valideren aanvraag,10972,2012-03-02 09:39:48.924000+00:00,START,2012-03-02 09:39:35.595000+00:00,COMPLETE
131558,212247,W_Valideren aanvraag,10972,2012-03-02 09:39:48.924000+00:00,START,2012-03-02 09:53:56.464000+00:00,COMPLETE
131559,212247,W_Valideren aanvraag,10972,2012-03-02 09:39:48.924000+00:00,START,2012-03-05 09:45:42.083000+00:00,COMPLETE
131560,212247,W_Nabellen incomplete dossiers,10881,2012-03-02 09:57:03.549000+00:00,START,2012-03-02 10:01:20.587000+00:00,COMPLETE
131561,212247,W_Nabellen incomplete dossiers,10881,2012-03-02 09:57:03.549000+00:00,START,2012-03-07 09:27:18.285000+00:00,COMPLETE
131562,212247,W_Nabellen incomplete dossiers,10809,2012-03-02 12:15:43.649000+00:00,START,2012-03-02 12:19:31.994000+00:00,COMPLETE
131563,212247,W_Nabellen incomplete dossiers,11003,2012-03-02 15:20:18.470000+00:00,START,2012-03-02 15:27:34.356000+00:00,COMPLETE
131564,212247,W_Nabellen incomplete dossiers,11259,2012-03-02 16:46:29.463000+00:00,START,2012-03-02 16:46:59.256000+00:00,COMPLETE
131565,212247,W_Valideren aanvraag,10972,2012-03-05 09:35:36.084000+00:00,START,2012-03-01 17:47:50.440000+00:00,COMPLETE
131566,212247,W_Valideren aanvraag,10972,2012-03-05 09:35:36.084000+00:00,START,2012-03-02 09:39:35.595000+00:00,COMPLETE
131567,212247,W_Valideren aanvraag,10972,2012-03-05 09:35:36.084000+00:00,START,2012-03-02 09:53:56.464000+00:00,COMPLETE
131568,212247,W_Valideren aanvraag,10972,2012-03-05 09:35:36.084000+00:00,START,2012-03-05 09:45:42.083000+00:00,COMPLETE
131569,212247,W_Nabellen incomplete dossiers,10932,2012-03-05 15:30:46.970000+00:00,START,2012-03-05 15:35:31.506000+00:00,COMPLETE
131570,212247,W_Nabellen incomplete dossiers,10932,2012-03-05 15:30:46.970000+00:00,START,2012-03-06 11:09:10.341000+00:00,COMPLETE
131571,212247,W_Nabellen incomplete dossiers,10932,2012-03-06 11:08:53.469000+00:00,START,2012-03-05 15:35:31.506000+00:00,COMPLETE
131572,212247,W_Nabellen incomplete dossiers,10932,2012-03-06 11:08:53.469000+00:00,START,2012-03-06 11:09:10.341000+00:00,COMPLETE
131573,212247,W_Nabellen incomplete dossiers,11169,2012-03-06 18:31:38.392000+00:00,START,2012-03-06 18:40:45.982000+00:00,COMPLETE
131574,212247,W_Nabellen incomplete dossiers,11169,2012-03-06 18:31:38.392000+00:00,START,2012-03-06 18:52:20.680000+00:00,COMPLETE
131575,212247,W_Nabellen incomplete dossiers,11169,2012-03-06 18:47:17.787000+00:00,START,2012-03-06 18:40:45.982000+00:00,COMPLETE
131576,212247,W_Nabellen incomplete dossiers,11169,2012-03-06 18:47:17.787000+00:00,START,2012-03-06 18:52:20.680000+00:00,COMPLETE
131577,212247,W_Nabellen incomplete dossiers,10881,2012-03-07 09:22:34.251000+00:00,START,2012-03-02 10:01:20.587000+00:00,COMPLETE
131578,212247,W_Nabellen incomplete dossiers,10881,2012-03-07 09:22:34.251000+00:00,START,2012-03-07 09:27:18.285000+00:00,COMPLETE
131579,212247,W_Nabellen incomplete dossiers,11049,2012-03-08 12:28:20.546000+00:00,START,2012-03-08 12:28:35.338000+00:00,COMPLETE
131580,212247,W_Nabellen incomplete dossiers,11049,2012-03-08 12:28:20.546000+00:00,START,2012-03-08 13:05:03.549000+00:00,COMPLETE
131581,212247,W_Nabellen incomplete dossiers,11049,2012-03-08 12:36:08.487000+00:00,START,2012-03-08 12:28:35.338000+00:00,COMPLETE
131582,212247,W_Nabellen incomplete dossiers,11049,2012-03-08 12:36:08.487000+00:00,START,2012-03-08 13:05:03.549000+00:00,COMPLETE
131583,212247,W_Nabellen incomplete dossiers,10972,2012-03-08 13:07:53.889000+00:00,START,2012-03-08 13:23:33.456000+00:00,COMPLETE
131674,212277,W_Afhandelen leads,10982,2012-02-23 19:50:51.282000+00:00,START,2012-02-23 19:52:19.517000+00:00,COMPLETE
131675,212280,W_Completeren aanvraag,11181,2012-02-23 19:31:17.914000+00:00,START,2012-02-23 19:41:18.222000+00:00,COMPLETE
131676,212280,W_Nabellen offertes,11181,2012-02-23 19:41:30.121000+00:00,START,2012-02-23 19:42:06.068000+00:00,COMPLETE
131677,212280,W_Nabellen offertes,11181,2012-02-23 19:41:30.121000+00:00,START,2012-02-23 19:46:28.508000+00:00,COMPLETE
131678,212280,W_Nabellen offertes,11181,2012-02-23 19:41:30.121000+00:00,START,2012-02-23 19:49:51.892000+00:00,COMPLETE
131679,212280,W_Nabellen offertes,11181,2012-02-23 19:41:30.121000+00:00,START,2012-02-23 20:14:59.473000+00:00,COMPLETE
131680,212280,W_Nabellen offertes,11181,2012-02-23 19:41:30.121000+00:00,START,2012-03-13 16:36:11.569000+00:00,COMPLETE
131681,212280,W_Nabellen offertes,11181,2012-02-23 19:42:16.255000+00:00,START,2012-02-23 19:42:06.068000+00:00,COMPLETE
131682,212280,W_Nabellen offertes,11181,2012-02-23 19:42:16.255000+00:00,START,2012-02-23 19:46:28.508000+00:00,COMPLETE
131683,212280,W_Nabellen offertes,11181,2012-02-23 19:42:16.255000+00:00,START,2012-02-23 19:49:51.892000+00:00,COMPLETE
131684,212280,W_Nabellen offertes,11181,2012-02-23 19:42:16.255000+00:00,START,2012-02-23 20:14:59.473000+00:00,COMPLETE
131685,212280,W_Nabellen offertes,11181,2012-02-23 19:42:16.255000+00:00,START,2012-03-13 16:36:11.569000+00:00,COMPLETE
131686,212280,W_Nabellen offertes,11181,2012-02-23 19:49:02.341000+00:00,START,2012-02-23 19:42:06.068000+00:00,COMPLETE
131687,212280,W_Nabellen offertes,11181,2012-02-23 19:49:02.341000+00:00,START,2012-02-23 19:46:28.508000+00:00,COMPLETE
131688,212280,W_Nabellen offertes,11181,2012-02-23 19:49:02.341000+00:00,START,2012-02-23 19:49:51.892000+00:00,COMPLETE
131689,212280,W_Nabellen offertes,11181,2012-02-23 19:49:02.341000+00:00,START,2012-02-23 20:14:59.473000+00:00,COMPLETE
131690,212280,W_Nabellen offertes,11181,2012-02-23 19:49:02.341000+00:00,START,2012-03-13 16:36:11.569000+00:00,COMPLETE
131691,212280,W_Nabellen offertes,11181,2012-02-23 20:14:43.999000+00:00,START,2012-02-23 19:42:06.068000+00:00,COMPLETE
131692,212280,W_Nabellen offertes,11181,2012-02-23 20:14:43.999000+00:00,START,2012-02-23 19:46:28.508000+00:00,COMPLETE
131693,212280,W_Nabellen offertes,11181,2012-02-23 20:14:43.999000+00:00,START,2012-02-23 19:49:51.892000+00:00,COMPLETE
131694,212280,W_Nabellen offertes,11181,2012-02-23 20:14:43.999000+00:00,START,2012-02-23 20:14:59.473000+00:00,COMPLETE
131695,212280,W_Nabellen offertes,11181,2012-02-23 20:14:43.999000+00:00,START,2012-03-13 16:36:11.569000+00:00,COMPLETE
131696,212280,W_Nabellen offertes,10982,2012-03-03 10:32:41.347000+00:00,START,2012-03-03 10:35:47.093000+00:00,COMPLETE
131697,212280,W_Nabellen offertes,10982,2012-03-03 10:32:41.347000+00:00,START,2012-03-13 17:59:35.321000+00:00,COMPLETE
131698,212280,W_Nabellen offertes,10982,2012-03-03 10:32:41.347000+00:00,START,2012-03-13 19:15:38.430000+00:00,COMPLETE
131699,212280,W_Nabellen offertes,11181,2012-03-13 16:34:52.884000+00:00,START,2012-02-23 19:42:06.068000+00:00,COMPLETE
131700,212280,W_Nabellen offertes,11181,2012-03-13 16:34:52.884000+00:00,START,2012-02-23 19:46:28.508000+00:00,COMPLETE
131701,212280,W_Nabellen offertes,11181,2012-03-13 16:34:52.884000+00:00,START,2012-02-23 19:49:51.892000+00:00,COMPLETE
131702,212280,W_Nabellen offertes,11181,2012-03-13 16:34:52.884000+00:00,START,2012-02-23 20:14:59.473000+00:00,COMPLETE
131703,212280,W_Nabellen offertes,11181,2012-03-13 16:34:52.884000+00:00,START,2012-03-13 16:36:11.569000+00:00,COMPLETE
131704,212280,W_Nabellen offertes,10982,2012-03-13 17:58:10.834000+00:00,START,2012-03-03 10:35:47.093000+00:00,COMPLETE
131705,212280,W_Nabellen offertes,10982,2012-03-13 17:58:10.834000+00:00,START,2012-03-13 17:59:35.321000+00:00,COMPLETE
131706,212280,W_Nabellen offertes,10982,2012-03-13 17:58:10.834000+00:00,START,2012-03-13 19:15:38.430000+00:00,COMPLETE
131707,212280,W_Nabellen offertes,10982,2012-03-13 19:13:16.355000+00:00,START,2012-03-03 10:35:47.093000+00:00,COMPLETE
131708,212280,W_Nabellen offertes,10982,2012-03-13 19:13:16.355000+00:00,START,2012-03-13 17:59:35.321000+00:00,COMPLETE
131709,212280,W_Nabellen offertes,10982,2012-03-13 19:13:16.355000+00:00,START,2012-03-13 19:15:38.430000+00:00,COMPLETE
131710,212280,W_Nabellen offertes,11319,2012-03-14 10:01:41.062000+00:00,START,2012-03-14 10:01:55.491000+00:00,COMPLETE
131732,212289,W_Completeren aanvraag,11181,2012-02-23 20:02:54.497000+00:00,START,2012-02-23 20:12:03.482000+00:00,COMPLETE
131733,212289,W_Nabellen offertes,11181,2012-02-23 20:12:40.705000+00:00,START,2012-02-23 20:14:32.429000+00:00,COMPLETE
131734,212289,W_Nabellen offertes,10789,2012-03-02 11:28:21.825000+00:00,START,2012-03-02 11:28:36.302000+00:00,COMPLETE
131735,212289,W_Valideren aanvraag,11289,2012-03-05 14:10:40.557000+00:00,START,2012-03-05 14:17:31.657000+00:00,COMPLETE
131736,212289,W_Valideren aanvraag,11289,2012-03-05 14:10:40.557000+00:00,START,2012-03-05 15:34:32.856000+00:00,COMPLETE
131737,212289,W_Valideren aanvraag,11289,2012-03-05 14:10:40.557000+00:00,START,2012-03-05 16:08:44.125000+00:00,COMPLETE
131738,212289,W_Valideren aanvraag,11289,2012-03-05 14:10:40.557000+00:00,START,2012-03-07 09:12:50.852000+00:00,COMPLETE
131739,212289,W_Valideren aanvraag,11289,2012-03-05 14:10:40.557000+00:00,START,2012-03-07 09:17:49.036000+00:00,COMPLETE
131740,212289,W_Valideren aanvraag,11289,2012-03-05 14:10:40.557000+00:00,START,2012-03-07 13:59:03.381000+00:00,COMPLETE
131741,212289,W_Valideren aanvraag,11289,2012-03-05 14:10:40.557000+00:00,START,2012-03-08 13:07:00.630000+00:00,COMPLETE
131742,212289,W_Valideren aanvraag,11289,2012-03-05 14:19:22.154000+00:00,START,2012-03-05 14:17:31.657000+00:00,COMPLETE
131743,212289,W_Valideren aanvraag,11289,2012-03-05 14:19:22.154000+00:00,START,2012-03-05 15:34:32.856000+00:00,COMPLETE
131744,212289,W_Valideren aanvraag,11289,2012-03-05 14:19:22.154000+00:00,START,2012-03-05 16:08:44.125000+00:00,COMPLETE
131745,212289,W_Valideren aanvraag,11289,2012-03-05 14:19:22.154000+00:00,START,2012-03-07 09:12:50.852000+00:00,COMPLETE
131746,212289,W_Valideren aanvraag,11289,2012-03-05 14:19:22.154000+00:00,START,2012-03-07 09:17:49.036000+00:00,COMPLETE
131747,212289,W_Valideren aanvraag,11289,2012-03-05 14:19:22.154000+00:00,START,2012-03-07 13:59:03.381000+00:00,COMPLETE
131748,212289,W_Valideren aanvraag,11289,2012-03-05 14:19:22.154000+00:00,START,2012-03-08 13:07:00.630000+00:00,COMPLETE
131749,212289,W_Valideren aanvraag,11289,2012-03-05 16:07:52.395000+00:00,START,2012-03-05 14:17:31.657000+00:00,COMPLETE
131750,212289,W_Valideren aanvraag,11289,2012-03-05 16:07:52.395000+00:00,START,2012-03-05 15:34:32.856000+00:00,COMPLETE
131751,212289,W_Valideren aanvraag,11289,2012-03-05 16:07:52.395000+00:00,START,2012-03-05 16:08:44.125000+00:00,COMPLETE
131752,212289,W_Valideren aanvraag,11289,2012-03-05 16:07:52.395000+00:00,START,2012-03-07 09:12:50.852000+00:00,COMPLETE
131753,212289,W_Valideren aanvraag,11289,2012-03-05 16:07:52.395000+00:00,START,2012-03-07 09:17:49.036000+00:00,COMPLETE
131754,212289,W_Valideren aanvraag,11289,2012-03-05 16:07:52.395000+00:00,START,2012-03-07 13:59:03.381000+00:00,COMPLETE
131755,212289,W_Valideren aanvraag,11289,2012-03-05 16:07:52.395000+00:00,START,2012-03-08 13:07:00.630000+00:00,COMPLETE
131756,212289,W_Nabellen incomplete dossiers,10809,2012-03-06 09:01:26.685000+00:00,START,2012-03-06 09:02:24.386000+00:00,COMPLETE
131757,212289,W_Nabellen incomplete dossiers,10881,2012-03-06 09:29:24.362000+00:00,START,2012-03-06 09:30:47.767000+00:00,COMPLETE
131758,212289,W_Nabellen incomplete dossiers,10881,2012-03-06 09:29:24.362000+00:00,START,2012-03-06 10:46:28.013000+00:00,COMPLETE
131759,212289,W_Nabellen incomplete dossiers,10881,2012-03-06 09:29:24.362000+00:00,START,2012-03-07 19:16:52.031000+00:00,COMPLETE
131760,212289,W_Nabellen incomplete dossiers,10881,2012-03-06 10:40:18.761000+00:00,START,2012-03-06 09:30:47.767000+00:00,COMPLETE
131761,212289,W_Nabellen incomplete dossiers,10881,2012-03-06 10:40:18.761000+00:00,START,2012-03-06 10:46:28.013000+00:00,COMPLETE
131762,212289,W_Nabellen incomplete dossiers,10881,2012-03-06 10:40:18.761000+00:00,START,2012-03-07 19:16:52.031000+00:00,COMPLETE
131763,212289,W_Nabellen incomplete dossiers,10899,2012-03-06 20:44:21.435000+00:00,START,2012-03-06 20:44:46.146000+00:00,COMPLETE
131764,212289,W_Valideren aanvraag,10899,2012-03-07 08:54:34.753000+00:00,START,2012-03-07 08:55:51.090000+00:00,COMPLETE
131765,212289,W_Valideren aanvraag,11289,2012-03-07 08:59:50.130000+00:00,START,2012-03-05 14:17:31.657000+00:00,COMPLETE
131766,212289,W_Valideren aanvraag,11289,2012-03-07 08:59:50.130000+00:00,START,2012-03-05 15:34:32.856000+00:00,COMPLETE
131767,212289,W_Valideren aanvraag,11289,2012-03-07 08:59:50.130000+00:00,START,2012-03-05 16:08:44.125000+00:00,COMPLETE
